base_length,extension_length,family_id,jaccard_overlap,layer,model_seed,position_mode,relation_type,spearman_utility_correlation,top2_head_overlap
4,4,override_extension:n4:k4:f0,0.3333333333333333,0,37,aligned,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f0,0.3333333333333333,1,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f0,0.0,2,37,aligned,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f0,1.0,3,37,aligned,override_extension,0.6000000000000001,1.0
4,4,override_extension:n4:k4:f0,0.3333333333333333,4,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f0,0.3333333333333333,5,37,aligned,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,0,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,1,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,2,37,aligned,override_extension,-0.7999999999999999,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,3,37,aligned,override_extension,-0.7999999999999999,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,4,37,aligned,override_extension,0.7999999999999999,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,5,37,aligned,override_extension,0.7999999999999999,0.5
4,4,override_extension:n4:k4:f2,0.0,0,37,aligned,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f2,1.0,1,37,aligned,override_extension,0.6000000000000001,1.0
4,4,override_extension:n4:k4:f2,0.0,2,37,aligned,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f2,0.3333333333333333,3,37,aligned,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f2,0.3333333333333333,4,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f2,0.3333333333333333,5,37,aligned,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f3,0.0,0,37,aligned,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f3,0.3333333333333333,1,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f3,0.0,2,37,aligned,override_extension,-0.7745966692414834,0.0
4,4,override_extension:n4:k4:f3,0.3333333333333333,3,37,aligned,override_extension,-0.21081851067789195,0.5
4,4,override_extension:n4:k4:f3,1.0,4,37,aligned,override_extension,0.7378647873726218,1.0
4,4,override_extension:n4:k4:f3,1.0,5,37,aligned,override_extension,nan,1.0
4,4,override_extension:n4:k4:f4,0.3333333333333333,0,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f4,0.3333333333333333,1,37,aligned,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f4,0.3333333333333333,2,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f4,0.0,3,37,aligned,override_extension,-0.6000000000000001,0.0
4,4,override_extension:n4:k4:f4,0.3333333333333333,4,37,aligned,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f4,0.3333333333333333,5,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f5,0.0,0,37,aligned,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f5,0.3333333333333333,1,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f5,0.3333333333333333,2,37,aligned,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f5,0.3333333333333333,3,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f5,0.0,4,37,aligned,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f5,0.3333333333333333,5,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f6,0.3333333333333333,0,37,aligned,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f6,0.3333333333333333,1,37,aligned,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f6,0.3333333333333333,2,37,aligned,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f6,0.3333333333333333,3,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f6,1.0,4,37,aligned,override_extension,0.6000000000000001,1.0
4,4,override_extension:n4:k4:f6,0.3333333333333333,5,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f7,1.0,0,37,aligned,override_extension,0.7999999999999999,1.0
4,4,override_extension:n4:k4:f7,0.3333333333333333,1,37,aligned,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f7,0.3333333333333333,2,37,aligned,override_extension,0.7999999999999999,0.5
4,4,override_extension:n4:k4:f7,0.0,3,37,aligned,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f7,0.3333333333333333,4,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f7,0.3333333333333333,5,37,aligned,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f8,0.3333333333333333,0,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f8,0.3333333333333333,1,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f8,0.3333333333333333,2,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f8,0.0,3,37,aligned,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f8,0.3333333333333333,4,37,aligned,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f8,0.3333333333333333,5,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,0,37,aligned,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,1,37,aligned,override_extension,-0.7999999999999999,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,2,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,3,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,4,37,aligned,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,5,37,aligned,override_extension,0.316227766016838,0.5
4,4,override_extension:n4:k4:f10,0.3333333333333333,0,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f10,0.3333333333333333,1,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f10,0.3333333333333333,2,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f10,0.3333333333333333,3,37,aligned,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f10,1.0,4,37,aligned,override_extension,0.6000000000000001,1.0
4,4,override_extension:n4:k4:f10,0.0,5,37,aligned,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f11,0.3333333333333333,0,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f11,0.3333333333333333,1,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f11,0.3333333333333333,2,37,aligned,override_extension,-0.632455532033676,0.5
4,4,override_extension:n4:k4:f11,0.3333333333333333,3,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f11,0.3333333333333333,4,37,aligned,override_extension,0.21081851067789195,0.5
4,4,override_extension:n4:k4:f11,0.3333333333333333,5,37,aligned,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f12,0.3333333333333333,0,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f12,0.3333333333333333,1,37,aligned,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f12,0.3333333333333333,2,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f12,0.3333333333333333,3,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f12,0.3333333333333333,4,37,aligned,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f12,0.3333333333333333,5,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f13,0.3333333333333333,0,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f13,0.3333333333333333,1,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f13,0.0,2,37,aligned,override_extension,-0.6000000000000001,0.0
4,4,override_extension:n4:k4:f13,0.0,3,37,aligned,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f13,0.0,4,37,aligned,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f13,0.3333333333333333,5,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f14,0.0,0,37,aligned,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f14,0.0,1,37,aligned,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f14,0.3333333333333333,2,37,aligned,override_extension,0.7999999999999999,0.5
4,4,override_extension:n4:k4:f14,0.3333333333333333,3,37,aligned,override_extension,0.7999999999999999,0.5
4,4,override_extension:n4:k4:f14,0.3333333333333333,4,37,aligned,override_extension,-0.7999999999999999,0.5
4,4,override_extension:n4:k4:f14,0.0,5,37,aligned,override_extension,-0.6000000000000001,0.0
4,4,override_extension:n4:k4:f15,1.0,0,37,aligned,override_extension,0.7999999999999999,1.0
4,4,override_extension:n4:k4:f15,1.0,1,37,aligned,override_extension,0.6000000000000001,1.0
4,4,override_extension:n4:k4:f15,0.3333333333333333,2,37,aligned,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f15,1.0,3,37,aligned,override_extension,0.7999999999999999,1.0
4,4,override_extension:n4:k4:f15,0.3333333333333333,4,37,aligned,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f15,0.3333333333333333,5,37,aligned,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f0,0.0,0,37,randomized,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f0,0.3333333333333333,1,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f0,0.0,2,37,randomized,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f0,0.3333333333333333,3,37,randomized,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f0,0.3333333333333333,4,37,randomized,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f0,0.3333333333333333,5,37,randomized,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,0,37,randomized,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,1,37,randomized,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,2,37,randomized,override_extension,-0.7999999999999999,0.5
4,4,override_extension:n4:k4:f1,0.3333333333333333,3,37,randomized,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f1,1.0,4,37,randomized,override_extension,1.0,1.0
4,4,override_extension:n4:k4:f1,0.3333333333333333,5,37,randomized,override_extension,0.7999999999999999,0.5
4,4,override_extension:n4:k4:f2,1.0,0,37,randomized,override_extension,0.6000000000000001,1.0
4,4,override_extension:n4:k4:f2,1.0,1,37,randomized,override_extension,0.6000000000000001,1.0
4,4,override_extension:n4:k4:f2,0.0,2,37,randomized,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f2,0.3333333333333333,3,37,randomized,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f2,0.0,4,37,randomized,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f2,0.3333333333333333,5,37,randomized,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f3,0.0,0,37,randomized,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f3,0.3333333333333333,1,37,randomized,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f3,0.3333333333333333,2,37,randomized,override_extension,-0.7999999999999999,0.5
4,4,override_extension:n4:k4:f3,0.3333333333333333,3,37,randomized,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f3,1.0,4,37,randomized,override_extension,0.9486832980505139,1.0
4,4,override_extension:n4:k4:f3,0.3333333333333333,5,37,randomized,override_extension,-0.9486832980505139,0.5
4,4,override_extension:n4:k4:f4,0.3333333333333333,0,37,randomized,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f4,0.3333333333333333,1,37,randomized,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f4,1.0,2,37,randomized,override_extension,1.0,1.0
4,4,override_extension:n4:k4:f4,0.0,3,37,randomized,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f4,0.0,4,37,randomized,override_extension,-0.6000000000000001,0.0
4,4,override_extension:n4:k4:f4,0.3333333333333333,5,37,randomized,override_extension,0.316227766016838,0.5
4,4,override_extension:n4:k4:f5,0.3333333333333333,0,37,randomized,override_extension,-0.7999999999999999,0.5
4,4,override_extension:n4:k4:f5,0.3333333333333333,1,37,randomized,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f5,0.3333333333333333,2,37,randomized,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f5,0.3333333333333333,3,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f5,0.3333333333333333,4,37,randomized,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f5,0.0,5,37,randomized,override_extension,-0.6000000000000001,0.0
4,4,override_extension:n4:k4:f6,0.3333333333333333,0,37,randomized,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f6,0.3333333333333333,1,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f6,0.3333333333333333,2,37,randomized,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f6,0.3333333333333333,3,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f6,0.3333333333333333,4,37,randomized,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f6,0.3333333333333333,5,37,randomized,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f7,0.3333333333333333,0,37,randomized,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f7,0.3333333333333333,1,37,randomized,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f7,0.3333333333333333,2,37,randomized,override_extension,0.7999999999999999,0.5
4,4,override_extension:n4:k4:f7,0.0,3,37,randomized,override_extension,-1.0,0.0
4,4,override_extension:n4:k4:f7,0.3333333333333333,4,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f7,0.3333333333333333,5,37,randomized,override_extension,0.7999999999999999,0.5
4,4,override_extension:n4:k4:f8,0.3333333333333333,0,37,randomized,override_extension,0.0,0.5
4,4,override_extension:n4:k4:f8,0.3333333333333333,1,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f8,0.0,2,37,randomized,override_extension,-0.6000000000000001,0.0
4,4,override_extension:n4:k4:f8,0.0,3,37,randomized,override_extension,-0.6000000000000001,0.0
4,4,override_extension:n4:k4:f8,0.3333333333333333,4,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f8,0.3333333333333333,5,37,randomized,override_extension,0.7999999999999999,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,0,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,1,37,randomized,override_extension,-0.7999999999999999,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,2,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f9,0.3333333333333333,3,37,randomized,override_extension,0.19999999999999998,0.5
4,4,override_extension:n4:k4:f9,0.0,4,37,randomized,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f9,1.0,5,37,randomized,override_extension,0.7999999999999999,1.0
4,4,override_extension:n4:k4:f10,1.0,0,37,randomized,override_extension,0.6000000000000001,1.0
4,4,override_extension:n4:k4:f10,0.3333333333333333,1,37,randomized,override_extension,0.39999999999999997,0.5
4,4,override_extension:n4:k4:f10,0.3333333333333333,2,37,randomized,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f10,1.0,3,37,randomized,override_extension,0.7999999999999999,1.0
4,4,override_extension:n4:k4:f10,1.0,4,37,randomized,override_extension,0.7999999999999999,1.0
4,4,override_extension:n4:k4:f10,0.0,5,37,randomized,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f11,0.3333333333333333,0,37,randomized,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f11,0.3333333333333333,1,37,randomized,override_extension,-0.39999999999999997,0.5
4,4,override_extension:n4:k4:f11,0.0,2,37,randomized,override_extension,-0.7745966692414834,0.0
4,4,override_extension:n4:k4:f11,0.3333333333333333,3,37,randomized,override_extension,nan,0.5
4,4,override_extension:n4:k4:f11,0.3333333333333333,4,37,randomized,override_extension,nan,0.5
4,4,override_extension:n4:k4:f11,1.0,5,37,randomized,override_extension,nan,1.0
4,4,override_extension:n4:k4:f12,0.0,0,37,randomized,override_extension,-0.7999999999999999,0.0
4,4,override_extension:n4:k4:f12,0.3333333333333333,1,37,randomized,override_extension,-0.19999999999999998,0.5
4,4,override_extension:n4:k4:f12,0.0,2,37,randomized,override_extension,-1.0,0.0
